created_at,id,text,user_id,user_screen_name
Sat Jun 10 17:37:30 +0000 2017,873594989074317314,"RT @AmyMek: SHUT DOWN CAIR

@CAIRvGaubatz worked undercover as a convert 2 Islam &amp; exposed CAIR as a front 4 the… ",635195109,cala_1111
Sat Jun 10 17:37:30 +0000 2017,873594989074317314,"RT @AmyMek: SHUT DOWN CAIR

@CAIRvGaubatz worked undercover as a convert 2 Islam &amp; exposed CAIR as a front 4 the… ",635195109,cala_1111
Sat Jun 10 17:37:49 +0000 2017,873595068778770433,"RT @mahmutakpinar1: 15 Temmuzdaki çelişkileri, kurguyu dile getirince ""250 şehit var!"" diyorlar
Biz de aynı şeyi diyoruz 250 kişiyi kimler…",831856509265051652,daussila_
Sat Jun 10 17:37:49 +0000 2017,873595068778770433,"RT @mahmutakpinar1: 15 Temmuzdaki çelişkileri, kurguyu dile getirince ""250 şehit var!"" diyorlar
Biz de aynı şeyi diyoruz 250 kişiyi kimler…",831856509265051652,daussila_
Sat Jun 10 16:09:23 +0000 2017,873572813789155328,"RT @AmyMek: Never Forget Democrats stand with 👉CAIR👈 A Racist, Hamas-supporting, Muslim Brotherhood, Terror Group not Anti-Sharia Fighter👉@…",857094907466588160,HalowellJillian
Sat Jun 10 16:09:23 +0000 2017,873572813789155328,"RT @AmyMek: Never Forget Democrats stand with 👉CAIR👈 A Racist, Hamas-supporting, Muslim Brotherhood, Terror Group not Anti-Sharia Fighter👉@…",857094907466588160,HalowellJillian
Sat Jun 10 13:11:18 +0000 2017,873527997659312128,"RT @Haberdar: Birleşik Arap Emirlikleri, FIFA'dan 'Tayland ile oynayacakları maçtaki' Katarlı hakemlerin değiştirilmesini istedi… ",3386116115,DigitalMaho63
Sat Jun 10 17:03:27 +0000 2017,873586420111331328,"RT @onsaitpkoi: ""L’idée de 7 initiative est née chez d élèves de 10e"" et s/la photo, c d gosses 
racisme anti-blancs😡
que les soumi… ",3822031216,CarlosVFrVN
Sat Jun 10 17:03:27 +0000 2017,873586420111331328,"RT @onsaitpkoi: ""L’idée de 7 initiative est née chez d élèves de 10e"" et s/la photo, c d gosses 
racisme anti-blancs😡
que les soumi… ",3822031216,CarlosVFrVN
Sat Jun 10 12:54:04 +0000 2017,873523660753121280,"RT @AmyMek: Call for Action! Where is the #WomensMarch now? 

Sharia is being applied on US airlines! Imagine if this was a Chr… ",779004692990951424,vaughanvoice
Sat Jun 10 12:54:04 +0000 2017,873523660753121280,"RT @AmyMek: Call for Action! Where is the #WomensMarch now? 

Sharia is being applied on US airlines! Imagine if this was a Chr… ",779004692990951424,vaughanvoice
Sat Jun 10 16:28:05 +0000 2017,873577519785664517,#MarchAgainstSharia @United_Airline needs to enforce the laws of the United States! Women are equal to men! https://t.co/tlnZLtWFJ0,782382367142973440,ILovetheUSA7
Sat Jun 10 15:52:33 +0000 2017,873568577542074369,RT @AmyMek: Islam’s most useful allies are willfully ignorant liberals 👉both remain the greatest threat to our civilization.… ,2927276992,harleygrl3465
Sat Jun 10 15:52:33 +0000 2017,873568577542074369,RT @AmyMek: Islam’s most useful allies are willfully ignorant liberals 👉both remain the greatest threat to our civilization.… ,2927276992,harleygrl3465
Sat Jun 10 18:12:18 +0000 2017,873603746789339136,RT @AmyMek: Islam’s most useful allies are willfully ignorant liberals 👉both remain the greatest threat to our civilization.… ,845316055064952832,MRoseDFBailey
Sat Jun 10 18:12:18 +0000 2017,873603746789339136,RT @AmyMek: Islam’s most useful allies are willfully ignorant liberals 👉both remain the greatest threat to our civilization.… ,845316055064952832,MRoseDFBailey
Sat Jun 10 14:58:02 +0000 2017,873554857961156609,RT @mehmetcheliklv: Suud istihbaratı Bilal Oğlanı İtalyadan sahte pasaportla neden ve  nasıl kacırdıgını   anlatırsa RTE madara olur?,970812182,Hayrgl
Sat Jun 10 14:58:02 +0000 2017,873554857961156609,RT @mehmetcheliklv: Suud istihbaratı Bilal Oğlanı İtalyadan sahte pasaportla neden ve  nasıl kacırdıgını   anlatırsa RTE madara olur?,970812182,Hayrgl
Sat Jun 10 12:36:36 +0000 2017,873519265093169152,@CdnHumanRights The whole world is watching https://t.co/yuE2agpu9u,717775513125785601,hackflusher
Sat Jun 10 14:23:42 +0000 2017,873546217699110912,"RT @EndiZentarmi: #HPG: Guerrillas downed a Turkish helicopter, killing 14 soldiers https://t.co/yWvjLzMAyR https://t.co/rzJDVgrKVa",2826531256,MsKurdistanChe
Sat Jun 10 14:23:42 +0000 2017,873546217699110912,"RT @EndiZentarmi: #HPG: Guerrillas downed a Turkish helicopter, killing 14 soldiers https://t.co/yWvjLzMAyR https://t.co/rzJDVgrKVa",2826531256,MsKurdistanChe
Sat Jun 10 17:04:12 +0000 2017,873586608846413824,"RT @AmyMek: Call for Action! Where is the #WomensMarch now? 

Sharia is being applied on US airlines! Imagine if this was a Chr… ",832676698260856832,LisaPac13843238
Sat Jun 10 17:04:12 +0000 2017,873586608846413824,"RT @AmyMek: Call for Action! Where is the #WomensMarch now? 

Sharia is being applied on US airlines! Imagine if this was a Chr… ",832676698260856832,LisaPac13843238
Sat Jun 10 14:41:09 +0000 2017,873550609152184320,"RT @AmyMek: Meanwhile in Virginia

27yr-old Muslim who studied criminal justice in U.S. College is convicted for joining ISIS!… ",2521147680,myhealthcoach1
Sat Jun 10 14:41:09 +0000 2017,873550609152184320,"RT @AmyMek: Meanwhile in Virginia

27yr-old Muslim who studied criminal justice in U.S. College is convicted for joining ISIS!… ",2521147680,myhealthcoach1
Sat Jun 10 17:57:37 +0000 2017,873600051595051008,"RT @AmyMek: INFILTRATED

MuslimBrotherhood Rep Andre Carson SHOULD BE arrested YET we ALLOW him 2 SPY on the House Intelligence… ",775575339259027456,zeroinscw
Sat Jun 10 17:57:37 +0000 2017,873600051595051008,"RT @AmyMek: INFILTRATED

MuslimBrotherhood Rep Andre Carson SHOULD BE arrested YET we ALLOW him 2 SPY on the House Intelligence… ",775575339259027456,zeroinscw
Sat Jun 10 18:13:18 +0000 2017,873603998439362561,"RT @AmyMek: They Tell Us Their Plans 👉START Believing Them! 

Honest Muslim Cleric explains Islam's Plan to Enslave the West.… ",617981827,Amanda64white
Sat Jun 10 18:13:18 +0000 2017,873603998439362561,"RT @AmyMek: They Tell Us Their Plans 👉START Believing Them! 

Honest Muslim Cleric explains Islam's Plan to Enslave the West.… ",617981827,Amanda64white
Sat Jun 10 18:13:39 +0000 2017,873604086536577028,RT @hessenbursche: https://t.co/Hu8kOvL0vZ,376644535,FranzEnglert
Sat Jun 10 18:13:39 +0000 2017,873604086536577028,RT @hessenbursche: https://t.co/Hu8kOvL0vZ,376644535,FranzEnglert
Sat Jun 10 12:37:54 +0000 2017,873519592278298624,"RT @Polk_Azov: Його звали Дюс.
10 червня виповнюються два роки з дня смерті побратима.

Пам'ятаємо! Помстимося!… ",865886204629311489,dd_hx9
Sat Jun 10 12:37:54 +0000 2017,873519592278298624,"RT @Polk_Azov: Його звали Дюс.
10 червня виповнюються два роки з дня смерті побратима.

Пам'ятаємо! Помстимося!… ",865886204629311489,dd_hx9
Sat Jun 10 14:24:39 +0000 2017,873546456765956097,"RT @AmyMek: They Tell Us Their Plans 👉START Believing Them! 

Honest Muslim Cleric explains Islam's Plan to Enslave the West.… ",809581127501385728,Eaa7110
Sat Jun 10 14:24:39 +0000 2017,873546456765956097,"RT @AmyMek: They Tell Us Their Plans 👉START Believing Them! 

Honest Muslim Cleric explains Islam's Plan to Enslave the West.… ",809581127501385728,Eaa7110
Sat Jun 10 17:39:06 +0000 2017,873595391744262144,"RT @AmyMek: Sharia in the State of Delaware

Islamic Prayer opens DE State Senate session👉🏻Sharia COMMANDS the takeover of our… ",744348001376755714,earationalwtfu
Sat Jun 10 17:39:06 +0000 2017,873595391744262144,"RT @AmyMek: Sharia in the State of Delaware

Islamic Prayer opens DE State Senate session👉🏻Sharia COMMANDS the takeover of our… ",744348001376755714,earationalwtfu
Sat Jun 10 17:05:01 +0000 2017,873586814354849793,RT @GoldingBF: I'm 90% certain there's no chance of Nigel Farage becoming UKIP leader again. We need a new party to lead the resistance #Is…,718461960342388736,RodneyOwen6
Sat Jun 10 17:05:01 +0000 2017,873586814354849793,RT @GoldingBF: I'm 90% certain there's no chance of Nigel Farage becoming UKIP leader again. We need a new party to lead the resistance #Is…,718461960342388736,RodneyOwen6
Sat Jun 10 12:56:22 +0000 2017,873524239541956608,RT @santi_uh: https://t.co/ViPazX7KbF,806853113185468416,Kayanasuu
Sat Jun 10 12:56:22 +0000 2017,873524239541956608,RT @santi_uh: https://t.co/ViPazX7KbF,806853113185468416,Kayanasuu
Sat Jun 10 17:58:26 +0000 2017,873600257128632320,"RT @yagizefe: Hizmet Hareketine yönelik nefret operasyonları, gencecik bir kızı intihara sürükledi - https://t.co/Di8PQkJLN0 https://t.co/A…",3055264223,11TURK
Sat Jun 10 17:58:26 +0000 2017,873600257128632320,"RT @yagizefe: Hizmet Hareketine yönelik nefret operasyonları, gencecik bir kızı intihara sürükledi - https://t.co/Di8PQkJLN0 https://t.co/A…",3055264223,11TURK
Sat Jun 10 14:07:55 +0000 2017,873542245718401024,"RT @_Kacar_ihsan: Suriye uçaklarının sabah, Tagba'nın batısında QSD'yi bombaladığı bölgede, #Koalisyonu uçakları da, o bölgede #Rejim asker…",3386116115,DigitalMaho63
Sat Jun 10 18:14:32 +0000 2017,873604308817895425,RT @FreeMemesKids: Love my new fidget spinner https://t.co/IcA6Ui6fsV,4330477281,Nicolayhoo
Sat Jun 10 18:14:32 +0000 2017,873604308817895425,RT @FreeMemesKids: Love my new fidget spinner https://t.co/IcA6Ui6fsV,4330477281,Nicolayhoo
Sat Jun 10 18:14:35 +0000 2017,873604321417539584,RT @AmyMek: Islam’s most useful allies are willfully ignorant liberals 👉both remain the greatest threat to our civilization.… ,87426171,mgalgm
Sat Jun 10 18:14:35 +0000 2017,873604321417539584,RT @AmyMek: Islam’s most useful allies are willfully ignorant liberals 👉both remain the greatest threat to our civilization.… ,87426171,mgalgm
Sat Jun 10 15:54:47 +0000 2017,873569139566104576,RT @AmyMek: Islam’s most useful allies are willfully ignorant liberals 👉both remain the greatest threat to our civilization.… ,101651525,Thom2945
Sat Jun 10 15:54:47 +0000 2017,873569139566104576,RT @AmyMek: Islam’s most useful allies are willfully ignorant liberals 👉both remain the greatest threat to our civilization.… ,101651525,Thom2945
Sat Jun 10 16:48:26 +0000 2017,873582641051774977,RT @anthony_helal: @deathbyliberals How did white people cause the Rwandan genocide between native hootoos and tootsies? https://t.co/QpCIy…,455343136,Galileos_tea
Sat Jun 10 16:48:26 +0000 2017,873582641051774977,RT @anthony_helal: @deathbyliberals How did white people cause the Rwandan genocide between native hootoos and tootsies? https://t.co/QpCIy…,455343136,Galileos_tea
Sat Jun 10 17:59:35 +0000 2017,873600546527223808,RT @AmyMek: Maxine Waters stood before the Muslim Brotherhood &amp; openly DEFENDED &amp; Advocated 4 Sharia in USA while bashing oppos… ,2977474367,WinklerGlenda
Sat Jun 10 17:59:35 +0000 2017,873600546527223808,RT @AmyMek: Maxine Waters stood before the Muslim Brotherhood &amp; openly DEFENDED &amp; Advocated 4 Sharia in USA while bashing oppos… ,2977474367,WinklerGlenda
Sat Jun 10 16:48:37 +0000 2017,873582687172395008,"@EGSworld It is the 'misery beast'. an Egregore, a thought form/ group mind. A natural product of #SocialCrisis fou… https://t.co/HGNcpcKOQm",2167525794,Third_Position
Sat Jun 10 16:48:47 +0000 2017,873582729107001345,"RT @Nature_and_Race: She blocked me, so here's a screenshot. Blacks never invented a wheel, sail, concrete, or metal. She's insanely WRO… ",2873067543,NF14WORDS
Sat Jun 10 16:48:47 +0000 2017,873582729107001345,"RT @Nature_and_Race: She blocked me, so here's a screenshot. Blacks never invented a wheel, sail, concrete, or metal. She's insanely WRO… ",2873067543,NF14WORDS
Sat Jun 10 17:06:29 +0000 2017,873587183491325955,read this and read it slow https://t.co/jkrFx09ERN,773611653686554624,blacknyte7
Sat Jun 10 13:14:12 +0000 2017,873528727443050496,"So when NASA tells you 'this and that,' will you take it for granted, or will you verify information yourself (and only yourself)?",816599230827626496,lex_liberty
Sat Jun 10 12:57:25 +0000 2017,873524503787261953,"RT @AmyMek: They Tell Us Their Plans 👉START Believing Them! 

Honest Muslim Cleric explains Islam's Plan to Enslave the West.… ",799258718445649920,Michell71375111
Sat Jun 10 12:57:25 +0000 2017,873524503787261953,"RT @AmyMek: They Tell Us Their Plans 👉START Believing Them! 

Honest Muslim Cleric explains Islam's Plan to Enslave the West.… ",799258718445649920,Michell71375111
Sat Jun 10 17:41:31 +0000 2017,873595999914258432,RT @AmyMek: Islam’s most useful allies are willfully ignorant liberals 👉both remain the greatest threat to our civilization.… ,21363569,UNBORNness
Sat Jun 10 17:41:31 +0000 2017,873595999914258432,RT @AmyMek: Islam’s most useful allies are willfully ignorant liberals 👉both remain the greatest threat to our civilization.… ,21363569,UNBORNness
Sat Jun 10 16:31:41 +0000 2017,873578425776295936,RT @imsezgin: (TR) Turkiyede Darbe sonrasi universitelerin durumu @mesuturkiye ile https://t.co/nFQMl4ANaY,800811194999111681,alitraore01
Sat Jun 10 16:31:41 +0000 2017,873578425776295936,RT @imsezgin: (TR) Turkiyede Darbe sonrasi universitelerin durumu @mesuturkiye ile https://t.co/nFQMl4ANaY,800811194999111681,alitraore01
Sat Jun 10 14:26:58 +0000 2017,873547039799476224,"RT @hzmtli_: Erdoğanıda benzer bir korku bekliyor. Uluslararası terörist olacak, sırayla. IŞİD teröristi. https://t.co/QEX6U6TvUH",837946910350667776,tunayeren
Sat Jun 10 14:26:58 +0000 2017,873547039799476224,"RT @hzmtli_: Erdoğanıda benzer bir korku bekliyor. Uluslararası terörist olacak, sırayla. IŞİD teröristi. https://t.co/QEX6U6TvUH",837946910350667776,tunayeren
Sat Jun 10 13:32:52 +0000 2017,873533425067720705,RT @yagizefe: Bunu yaysak arkadaşlar https://t.co/GyHit5hMlv,2241972950,OmrfrkA
Sat Jun 10 13:32:52 +0000 2017,873533425067720705,RT @yagizefe: Bunu yaysak arkadaşlar https://t.co/GyHit5hMlv,2241972950,OmrfrkA
Sat Jun 10 18:16:21 +0000 2017,873604765975846912,"RT @AmyMek: 🚨Taqiyya &amp; Kitman on Display🚨

Fake Feminists continue to embrace Islam regardless of what it demands of its follow… ",4238292439,dailyplanate
Sat Jun 10 18:16:21 +0000 2017,873604765975846912,"RT @AmyMek: 🚨Taqiyya &amp; Kitman on Display🚨

Fake Feminists continue to embrace Islam regardless of what it demands of its follow… ",4238292439,dailyplanate
Sat Jun 10 15:37:39 +0000 2017,873564827842744321,"RT @yagizefe: ""Bu niye tahliye oldu"" diye soran Türk insanının hastalığını Ahmet Altan anlatsın https://t.co/4q3Fem13EC",2381500550,blmgrd
Sat Jun 10 15:37:39 +0000 2017,873564827842744321,"RT @yagizefe: ""Bu niye tahliye oldu"" diye soran Türk insanının hastalığını Ahmet Altan anlatsın https://t.co/4q3Fem13EC",2381500550,blmgrd
Sat Jun 10 14:09:28 +0000 2017,873542635780272128,"RT @AmyMek: Meanwhile in Canada

HONEST Islamic Cleric: Muslims who leave Islam should be killed. Nothing to do with ISLAM, Rig… ",121511495,papicky
Sat Jun 10 14:09:28 +0000 2017,873542635780272128,"RT @AmyMek: Meanwhile in Canada

HONEST Islamic Cleric: Muslims who leave Islam should be killed. Nothing to do with ISLAM, Rig… ",121511495,papicky
Sat Jun 10 16:13:36 +0000 2017,873573874943877120,https://t.co/RsVGd1p9yV,3709329729,reallyo1
Sat Jun 10 16:50:37 +0000 2017,873583190488875008,RT @yagizefe: Silivridedeki askerlerin avukatlarını açık açık tehdit ediyor .. https://t.co/43cr9Ibnei,2462379922,gl_f1
Sat Jun 10 16:50:37 +0000 2017,873583190488875008,RT @yagizefe: Silivridedeki askerlerin avukatlarını açık açık tehdit ediyor .. https://t.co/43cr9Ibnei,2462379922,gl_f1
Sat Jun 10 18:01:22 +0000 2017,873600995326021632,March Against Sharia - Los Angeles https://t.co/FnOWbI6tKh via @YouTube,3731013812,jebediahhulken1
Sat Jun 10 17:08:10 +0000 2017,873587607078391808,"RT @AmyMek: Implementing Sharia - It's all about TIMING!

Former FBI special agent 👉🏻 @JohnGuandolo exposes the Islamic Plan.… ",159285637,HelenaJacobs
Sat Jun 10 17:08:10 +0000 2017,873587607078391808,"RT @AmyMek: Implementing Sharia - It's all about TIMING!

Former FBI special agent 👉🏻 @JohnGuandolo exposes the Islamic Plan.… ",159285637,HelenaJacobs
Sat Jun 10 17:08:17 +0000 2017,873587636459511808,"RT @AmyMek: CAIR Supports This!

VIRGINIA: Imam at Muslim Brotherhood Mosque (where 2 of the 9/11 terrorists attended) Endorses… ",2339386405,admnimitz
Sat Jun 10 17:08:17 +0000 2017,873587636459511808,"RT @AmyMek: CAIR Supports This!

VIRGINIA: Imam at Muslim Brotherhood Mosque (where 2 of the 9/11 terrorists attended) Endorses… ",2339386405,admnimitz
Sat Jun 10 15:01:37 +0000 2017,873555759761641473,"RT @SonKarakol_TR: Hocaefendi ile Ramazan Mukabelesi yine CANLI yayınlanacak | Bu gece Türkiye saatiyle 02:00'de!
https://t.co/F2d7DkzEDC",843940235465691141,GlenAdam06
Sat Jun 10 15:01:37 +0000 2017,873555759761641473,"RT @SonKarakol_TR: Hocaefendi ile Ramazan Mukabelesi yine CANLI yayınlanacak | Bu gece Türkiye saatiyle 02:00'de!
https://t.co/F2d7DkzEDC",843940235465691141,GlenAdam06
Sat Jun 10 17:08:36 +0000 2017,873587716134404097,"RT @AmyMek: INFILTRATED

MuslimBrotherhood Rep Andre Carson SHOULD BE arrested YET we ALLOW him 2 SPY on the House Intelligence… ",2725704808,sandyriccobono
Sat Jun 10 17:08:36 +0000 2017,873587716134404097,"RT @AmyMek: INFILTRATED

MuslimBrotherhood Rep Andre Carson SHOULD BE arrested YET we ALLOW him 2 SPY on the House Intelligence… ",2725704808,sandyriccobono
Sat Jun 10 16:14:32 +0000 2017,873574109808132096,RT @15183_roxyneuro: It's unfortunate to think that black identity is so fragile that anyone who has a different color or identity must… ,4496140522,Candour8
Sat Jun 10 16:14:32 +0000 2017,873574109808132096,RT @15183_roxyneuro: It's unfortunate to think that black identity is so fragile that anyone who has a different color or identity must… ,4496140522,Candour8
Sat Jun 10 13:51:41 +0000 2017,873538160436936705,"@FaithGoldy When the system betrays us, we have to start administering justice ourselves again. When that happens e… https://t.co/hU3Oou6IV2",862836808945741825,DerWehrwolf1488
Sat Jun 10 18:02:04 +0000 2017,873601171461722113,RT @AmyMek: Maxine Waters stood before the Muslim Brotherhood &amp; openly DEFENDED &amp; Advocated 4 Sharia in USA while bashing oppos… ,2751254297,YMcglaun
Sat Jun 10 18:02:04 +0000 2017,873601171461722113,RT @AmyMek: Maxine Waters stood before the Muslim Brotherhood &amp; openly DEFENDED &amp; Advocated 4 Sharia in USA while bashing oppos… ,2751254297,YMcglaun
Sat Jun 10 16:14:59 +0000 2017,873574223066931200,"RT @AmyMek: #MarchAgainstSharia 

Muslim Marxist DNC deputy chair👉🏻Keith Ellison-Muhammad has ties to Communist groups as well… ",716682469106257921,Remi6216
Sat Jun 10 16:14:59 +0000 2017,873574223066931200,"RT @AmyMek: #MarchAgainstSharia 

Muslim Marxist DNC deputy chair👉🏻Keith Ellison-Muhammad has ties to Communist groups as well… ",716682469106257921,Remi6216
Sat Jun 10 17:27:57 +0000 2017,873592585717207040,RT @AmyMek: Islam’s most useful allies are willfully ignorant liberals 👉both remain the greatest threat to our civilization.… ,732852057489723392,Grals_Hueter
Sat Jun 10 17:27:57 +0000 2017,873592585717207040,RT @AmyMek: Islam’s most useful allies are willfully ignorant liberals 👉both remain the greatest threat to our civilization.… ,732852057489723392,Grals_Hueter
Sat Jun 10 12:59:17 +0000 2017,873524973574524928,RT @eminhc: Bir defa daha izlemeli: Ali Ünal - Ufuk Ötesi - Haziran 2012 https://t.co/cirJn4GuOi,526110917,mehmetcheliklv
Sat Jun 10 15:20:29 +0000 2017,873560507688648706,"RT @AmyMek: They Tell Us Their Plans 👉START Believing Them! 

Honest Muslim Cleric explains Islam's Plan to Enslave the West.… ",765323726699106305,SearchTruth3
Sat Jun 10 15:20:29 +0000 2017,873560507688648706,"RT @AmyMek: They Tell Us Their Plans 👉START Believing Them! 

Honest Muslim Cleric explains Islam's Plan to Enslave the West.… ",765323726699106305,SearchTruth3
Sat Jun 10 14:46:40 +0000 2017,873551997475205120,"RT @gazikozanoglu: İnsanlara döner bile dağıtılsa önceden hazırlık yapılır...
Demek ki silah dağıtmak İÇİN önceden hazırlık yapılmış...!htt…",2252415442,SariRahime
Sat Jun 10 16:51:22 +0000 2017,873583379232501760,"Der Großteil der BaehRD-Journalisten besteht aus widerwärtigen, gehässigen, rotgrünlinksversifften, antideutschen Hetzern. #Antifa",488018270,Wahr_Sager
Sat Jun 10 17:09:41 +0000 2017,873587988785225728,RT @AmyMek: Maxine Waters stood before the Muslim Brotherhood &amp; openly DEFENDED &amp; Advocated 4 Sharia in USA while bashing oppos… ,2725704808,sandyriccobono
Sat Jun 10 17:09:41 +0000 2017,873587988785225728,RT @AmyMek: Maxine Waters stood before the Muslim Brotherhood &amp; openly DEFENDED &amp; Advocated 4 Sharia in USA while bashing oppos… ,2725704808,sandyriccobono
Sat Jun 10 13:34:44 +0000 2017,873533894829776897,@callme_Jason Christianity is for promoting Jesus not a skin color. And targeting &amp; attacking based on skin color l… https://t.co/5XdhLGxIEv,3154119393,15183_roxyneuro
Sat Jun 10 15:57:25 +0000 2017,873569802287280128,"@postier12 La fille et les médias sont financés par (((Soros))).
Il est le producteur et le metteur en scène.",2894398433,Pipant_mot
Sat Jun 10 18:03:00 +0000 2017,873601406355329024,"RT @ahamitbilici: Okul açan, yurt yapan, kermes düzenleyip 
ihtiyaç sahibi öğrencilere burs veren inançlı insanları terörist ilan ede… ",787205884028055552,TunaEfla
Sat Jun 10 18:03:00 +0000 2017,873601406355329024,"RT @ahamitbilici: Okul açan, yurt yapan, kermes düzenleyip 
ihtiyaç sahibi öğrencilere burs veren inançlı insanları terörist ilan ede… ",787205884028055552,TunaEfla
Sat Jun 10 17:28:31 +0000 2017,873592728340353028,RT @MuhendsBeyfendi: Ülkenin her yeri zulüm fışkırıyor.Zulm üstüne zulm yapılıyor.Yer KÜTAHYA Hamile yada yeni doğum yapmış bayanlar üze… ,2205302725,hic_ender_hiciz
Sat Jun 10 13:17:45 +0000 2017,873529620859146241,"RT @mahmutakpinar1: Muhalefetin tavrı hala zulmü meşrulaştırıcı, AKP söylemlerine destek niteliğinde
Tutuklamaları sorgulamak yerine tahliy…",829398818542202880,Mehmet03655742
Sat Jun 10 13:17:45 +0000 2017,873529620859146241,"RT @mahmutakpinar1: Muhalefetin tavrı hala zulmü meşrulaştırıcı, AKP söylemlerine destek niteliğinde
Tutuklamaları sorgulamak yerine tahliy…",829398818542202880,Mehmet03655742
Sat Jun 10 18:03:41 +0000 2017,873601578334392320,RT @ameze11: @GaripAdams @Sessymsay Turkiyedeki de belli bir sure ulke disina temkinli cikacak herhalde.,577483196,Sessymsay
Sat Jun 10 18:19:05 +0000 2017,873605453846020096,RT @Tigergrad85: #MarchAgainstSharia https://t.co/8eaSFjLMbj,784497832740921344,DEPLORABLERAY11
Sat Jun 10 18:19:18 +0000 2017,873605508388847617,RT @15183_roxyneuro: @chowdallas @Singularity2039 She isn't getting bailed out of jail. She's stuck in prison for a long time. So why th… ,357029197,chowdallas
Sat Jun 10 18:19:18 +0000 2017,873605508388847617,RT @15183_roxyneuro: @chowdallas @Singularity2039 She isn't getting bailed out of jail. She's stuck in prison for a long time. So why th… ,357029197,chowdallas
Sat Jun 10 18:19:58 +0000 2017,873605676152610816,I like glasses,499082549,santi_uh
Sat Jun 10 17:10:14 +0000 2017,873588127184691200,"RT @AmyMek: CAIR Supports This!

VIRGINIA: Imam at Muslim Brotherhood Mosque (where 2 of the 9/11 terrorists attended) Endorses… ",705624502848221186,theodwest
Sat Jun 10 17:10:14 +0000 2017,873588127184691200,"RT @AmyMek: CAIR Supports This!

VIRGINIA: Imam at Muslim Brotherhood Mosque (where 2 of the 9/11 terrorists attended) Endorses… ",705624502848221186,theodwest
Sat Jun 10 17:10:47 +0000 2017,873588265596715008,"RT @Furiouskurd: Overview: Turkish-Qatar linked Individuals and entities involved in terrorism.

#MuslimBrotherhood #IslamicState… ",545146690,GlocalWatch
Sat Jun 10 17:10:47 +0000 2017,873588265596715008,"RT @Furiouskurd: Overview: Turkish-Qatar linked Individuals and entities involved in terrorism.

#MuslimBrotherhood #IslamicState… ",545146690,GlocalWatch
Sat Jun 10 17:45:10 +0000 2017,873596918470987776,RT @AmyMek: Muslim Congressman Carson &amp; Muslim Congressman Ellison both openly support &amp; receive money from the Muslim Brotherh… ,2504981221,td21241
Sat Jun 10 17:45:10 +0000 2017,873596918470987776,RT @AmyMek: Muslim Congressman Carson &amp; Muslim Congressman Ellison both openly support &amp; receive money from the Muslim Brotherh… ,2504981221,td21241
Sat Jun 10 18:04:17 +0000 2017,873601729299972097,"RT @OnderAytacProf: 1.Bu çok önemli
2.THY suç işliyor ona karsı da dava acilabili,ulkelerde suc duyurusunda bulunulabilir
3.sosysl medy… ",2949034005,emelyldrm80
Sat Jun 10 18:04:17 +0000 2017,873601729299972097,"RT @OnderAytacProf: 1.Bu çok önemli
2.THY suç işliyor ona karsı da dava acilabili,ulkelerde suc duyurusunda bulunulabilir
3.sosysl medy… ",2949034005,emelyldrm80
Sat Jun 10 13:53:46 +0000 2017,873538684745912320,"RT @yagizefe: 22'sinde bir öğretmeni şehit edenlerin Allah yerin dibine batırsın tüm destekçileri ile.

Aybüke Yalçın mekanın cennet olsun.",217920605,fahreddin_bal
Sat Jun 10 13:53:46 +0000 2017,873538684745912320,"RT @yagizefe: 22'sinde bir öğretmeni şehit edenlerin Allah yerin dibine batırsın tüm destekçileri ile.

Aybüke Yalçın mekanın cennet olsun.",217920605,fahreddin_bal
Sat Jun 10 17:29:37 +0000 2017,873593005160230914,Stop immigrazione stop stranieri https://t.co/rADf3m3uuK,871828749238640641,95Jasp
Sat Jun 10 12:43:57 +0000 2017,873521114777092096,"RT @gazikozanoglu: AKP halkı sokağa çekiyor...
Korku büyük!
Hizmet insanı daima hukuk diyecek asla hukuksuz alana inmeyecek.
https://t.co/8…",810396784711335936,Hudavendigar38
Sat Jun 10 13:18:19 +0000 2017,873529763440316418,"RT @DefenceUnits: #Raqqa .

There is something in the world that only Kurds and
#SDF
#YPG
#YPJ
#PKK
#HPG
#YJASTAR
#YBŞ
#YJŞ fighters… ",1012874467,Pikipepi
Sat Jun 10 13:18:19 +0000 2017,873529763440316418,"RT @DefenceUnits: #Raqqa .

There is something in the world that only Kurds and
#SDF
#YPG
#YPJ
#PKK
#HPG
#YJASTAR
#YBŞ
#YJŞ fighters… ",1012874467,Pikipepi
Sat Jun 10 16:53:17 +0000 2017,873583861602627584,RT @Agnosis9: @LaVanguardia Tenéis el doble #Sello. Enhorabuena 👍👍👍 https://t.co/STrfA1SrSK,717864675283767296,anarcasta
Sat Jun 10 16:53:22 +0000 2017,873583882569953280,RT @AmyMek: Islam’s most useful allies are willfully ignorant liberals 👉both remain the greatest threat to our civilization.… ,2827065961,soldierx1966
Sat Jun 10 16:53:22 +0000 2017,873583882569953280,RT @AmyMek: Islam’s most useful allies are willfully ignorant liberals 👉both remain the greatest threat to our civilization.… ,2827065961,soldierx1966
Sat Jun 10 15:40:42 +0000 2017,873565595371003906,RT @Daily_Star: Woman speaks out over horror rapist who kidnapped and kept her as sex slave: https://t.co/Uzne203jPF https://t.co/ILzkm09RzA,305655577,BishBashBongo
